"","Ensembl.Gene.ID","GeneSymbol","Initially.Assigned.Module.Color","consensus.kMEblack","consensus.kMEblue","consensus.kMEbrown","consensus.kMEcyan","consensus.kMEgreen","consensus.kMEgreenyellow","consensus.kMEmagenta","consensus.kMEmidnightblue","consensus.kMEpink","consensus.kMEpurple","consensus.kMEred","consensus.kMEsalmon","consensus.kMEtan","consensus.kMEturquoise","consensus.kMEyellow"
"ENSG00000165685","ENSG00000165685","TMEM52B","grey",0.235368836334267,-0.324578355784921,0,-0.295101612808699,0,0.146761100299063,-0.337015571923858,0.0810780337116879,0.135954802461914,-0.119226897838069,0.281766266708129,-0.0405808829808912,-0.118363364062389,0,0
"ENSG00000165688","ENSG00000165688","PMPCA","pink",0.205905096382662,-0.296670162084026,-0.149802570152983,-0.067012622959869,0.340341347924038,0,0,0,0.444206841986597,-0.0668241743563159,0.128514260780606,-0.060311955049038,0.180091595907565,-0.102042479084048,0
"ENSG00000165689","ENSG00000165689","SDCCAG3","grey",-0.591851098453103,0.368947885105184,-0.0621598890841203,0.323452139146425,0,0.14263421436921,0.376844087474282,-0.280689227757774,-0.368013558859705,0.136963758996457,-0.460067659505064,0.28809407298072,0.0173951357891157,0.0528837189427453,0.25988980454135
"ENSG00000165695","ENSG00000165695","AK8","grey",0,-0.356403773582624,0,-0.107465728327169,0.00755066591536178,0,-0.280968307881771,0,0.114281469774969,0,0.128263704730895,0,0,0,0
"ENSG00000165698","ENSG00000165698","SPACA9","grey",0,-0.332239005097341,-0.0991264815345561,-0.0940643697574585,0.232639282843406,0,-0.0521837374206327,0,0.258690468142256,0,0.0337833001551663,0,0,0,0
"ENSG00000165699","ENSG00000165699","TSC1","grey",0,0,0,0,0,-0.154077633946024,0,0,0.0028240206490411,-0.0298684767835299,0,-0.0897652734253406,0.0233372438614604,0.0223635404904621,-0.0227444876005404
"ENSG00000165704","ENSG00000165704","HPRT1","black",0.842396864711192,-0.540187720210248,0,-0.570516130501482,0,-0.227546589600891,-0.496285227889569,0.372363010407854,0.391793344019575,-0.331842243864403,0.697531025613381,-0.487666471281966,-0.188138298556517,-0.0370026823755724,-0.466150341477001
"ENSG00000165714","ENSG00000165714","BORCS5","grey",0.254744152316299,-0.070737861858434,0,-0.34238346801608,0,-0.0293446810927284,-0.3674840724718,0.133579025832019,0.0429687287572793,-0.0078730595110625,0.27780302293273,-0.123363978586888,-0.126138012491197,0.0402551969434117,-0.15387052193569
"ENSG00000165716","ENSG00000165716","FAM69B","grey",0.587968551128001,-0.0547239245161759,0,-0.187358645225916,0,-0.465428761336878,0,0.322254984349673,0.470360329813677,-0.58312927994743,0.251031514247725,-0.626825976931256,0,-0.494759842877669,-0.328753810996729
"ENSG00000165724","ENSG00000165724","ZMYND19","grey",0.334227581359099,-0.0416407282325408,0,-0.318468774494206,0,-0.296115111262398,0,0.176003559877848,0.223903539167002,-0.395734991441962,0.337407247203475,-0.374701728723617,0,-0.283169007225307,-0.290265742690117
"ENSG00000165730","ENSG00000165730","STOX1","green",-0.373847648778309,0,-0.250432424043771,0,0.256227054248547,0.217704985753622,0,-0.484656224026361,0,0.641591666847284,0,0.491651146089773,0,0.0563649841663092,0.505169395373752
"ENSG00000165732","ENSG00000165732","DDX21","blue",-0.149156806697174,0.508229512738483,0.522986338268983,0,-0.538498141524012,0,0,0.244226117477146,-0.370302793307315,0,-0.0399083319493413,0,0,0,0
"ENSG00000165752","ENSG00000165752","STK32C","red",0.424135912929668,-0.686887253604498,-0.0359975160567418,-0.641823293740412,0,-0.00282095827892268,-0.508581474932591,0.0351604065092587,0.42542434865038,-0.0649358933511814,0.721575132002494,-0.179502641506947,-0.109578539344497,0,-0.064364381707483
"ENSG00000165775","ENSG00000165775","FUNDC2","grey",0,0,0,0,0,0,0,0,-0.0308667117070757,0,0,0,-0.0676366852905178,0,0
"ENSG00000165782","ENSG00000165782","TMEM55B","pink",0.539242769525066,-0.396472396507467,0,-0.366714151067361,0.0299212174703057,-0.192263394738049,-0.139430728480448,0.262160631214056,0.654108058160868,-0.409421414261469,0.43160179935068,-0.401146380028543,0.117330899875796,-0.0830913773549872,-0.166455846100583
"ENSG00000165792","ENSG00000165792","METTL17","blue",-0.295316437886694,0.359520738656515,0,0.249348048817989,0,0,0.387785930437735,-0.0371018410258843,-0.278336194423421,0,-0.42355320814382,0.0860143354197964,0,0.0560564011084111,0
"ENSG00000165801","ENSG00000165801","ARHGEF40","cyan",-0.509843216738623,0.547487550587632,0,0.797235720558077,0,0.0305148711090628,0.548598111732152,-0.260660289962081,-0.248369362763142,0.227063767615222,-0.776579009862041,0.218275242375757,0.131199897289652,0.00164319315840172,0.132161708042469
"ENSG00000165804","ENSG00000165804","ZNF219","grey",-0.258248329744857,0,-0.111888874732693,0.524849467219401,0.137527429284459,0,0.499485859479921,-0.227033283051214,0,0.121148218817437,-0.401310654438221,0.0731707026010827,0.240059437506479,-0.150223987844987,0.141197251543953
"ENSG00000165805","ENSG00000165805","C12orf50","grey",0,-0.171219441711164,-0.203235354642183,-0.0225186907041667,0.185825806753629,0,0,-0.130936317000823,0,0,0,0,0,0,0.181343835548787
"ENSG00000165806","ENSG00000165806","CASP7","salmon",-0.425472682366661,0,-0.184703322006418,0.23478800673257,0.0807318991848116,0.562781139176716,0,-0.460570189822241,-0.287799705688755,0.646226175455498,-0.172692989891846,0.711222272730291,0,0.139073711595108,0.331960220359359
"ENSG00000165807","ENSG00000165807","PPP1R36","turquoise",-0.335148318665236,0,-0.168974322491391,0,0.371543314807763,0,0,-0.419251291897717,-0.0451952443929121,0.143133187795438,-0.0802513820342965,0.0687236293195532,0,0.45728321210883,0.311216178902548
"ENSG00000165810","ENSG00000165810","BTNL9","grey",-0.407140484025665,0,-0.398450431824153,0.0596873879506916,0.224491651564294,0.23167833861168,0,-0.502869373593,-0.156696251037809,0.479815747480257,-0.0421735508706999,0.475994496957795,0,0.0390593272920875,0.475517360636049
"ENSG00000165816","ENSG00000165816","VWA2","yellow",-0.495693805923924,0,-0.0301596280359433,0.139361135741047,0,0.291815154048351,0,-0.368480711986926,-0.198939363650212,0.30931016560655,-0.22948914515355,0.461099838324657,0,0.0737458244102736,0.551574225351293
"ENSG00000165819","ENSG00000165819","METTL3","turquoise",0,0.327027038252345,0.321955243928053,0,-0.0843147400968027,-0.130339157467363,0,0.022112987509266,-0.165766028496753,-0.0806289550877572,-0.111146140556342,-0.130315188432088,0,0,0
"ENSG00000165821","ENSG00000165821","SALL2","cyan",-0.175568422691725,0.337543716635528,0,0.509391503532897,0,0,0.269047899318628,0,-0.0632690417551975,0,-0.404544164398793,0,0,0,0
"ENSG00000165832","ENSG00000165832","TRUB1","black",0.663742111188439,-0.372114896520398,0.161200462614781,-0.538228627209873,-0.042778508374204,-0.0667140527580427,-0.464729992582535,0.489014708096763,0.34822866651286,-0.368540074112295,0.631186482847782,-0.373963573790771,-0.0895000194032065,-0.0997773921108646,-0.302921765816172
"ENSG00000165861","ENSG00000165861","ZFYVE1","tan",0,0,0,0,0,-0.00929710093344461,0.053388311757962,0,0.0817247414496415,0,0,0,0.0907622883209692,-0.0108541173241442,0
"ENSG00000165879","ENSG00000165879","FRAT1","grey",0,0.0493211423764622,0,0,0,0,0.0717748299379748,0,0,0,0,0,0.0646002244764675,0,0
"ENSG00000165886","ENSG00000165886","UBTD1","grey",-0.51602637218393,0,-0.38602028091875,0.333618104706998,0.369614134575965,0.398242407219081,0.0754927034619617,-0.617156045355599,-0.00423622684090638,0.542288535593117,-0.326183871481026,0.568199692872604,0,0.25062097355716,0.517077822215102
"ENSG00000165887","ENSG00000165887","ANKRD2","grey",0.022101843624897,-0.35723535807766,-0.144110971880679,-0.0651803979606921,0.0517370032862602,0,-0.175460779665343,0,0.0397470824458657,0,0.0683108407620239,0,0,0,0
"ENSG00000165891","ENSG00000165891","E2F7","grey",-0.233609979963784,0.0235642740692487,0,0.153778843189495,0,0.179891997798905,0.0541284014327123,-0.0741995672126389,-0.0234154618278107,0,-0.224063353886369,0.25012897817478,0,-0.0171447682353863,0.309872000148265
"ENSG00000165895","ENSG00000165895","ARHGAP42","grey",-0.0168427839838643,0,0,0,0,0.0666969086786406,0,-0.00574244746171979,-0.00649310264097622,0.0292020568705841,0,0.0484445679585754,-0.136859773695995,0,0.183639943432734
"ENSG00000165899","ENSG00000165899","OTOGL","grey",0,-0.292340542225112,0,-0.292136439362407,0,0,-0.402526416471184,0,0,0,0.290962360990942,0,-0.332527676068737,0,0
"ENSG00000165912","ENSG00000165912","PACSIN3","turquoise",-0.227253316137331,0,-0.0579747365115963,0.0373685527894737,0.330360558176522,0.0978164891770044,0,-0.413171700045725,0,0.333814769472423,-0.107303884375061,0.22499532035177,0,0.437972398692257,0.292219889474295
"ENSG00000165915","ENSG00000165915","SLC39A13","green",0,0,-0.0606327577751314,0.280739318997608,0.357698732185175,0,0.438649498459402,-0.198842318458178,0.00132134562606434,0,-0.36542966539373,0,0.36640531257519,0.128406039531415,0.0151311571942909
"ENSG00000165916","ENSG00000165916","PSMC3","grey",0.411674801168322,-0.411351780350704,0,-0.440284658747146,0,-0.0646183573881205,-0.392446421586628,0.139805987998156,0.0644588956869264,-0.151012313596156,0.42662944169246,-0.229836426635571,-0.0168690083007248,0,-0.18103452927499
"ENSG00000165917","ENSG00000165917","RAPSN","yellow",-0.232899675704112,0,-0.120781107924011,0.174655616480377,0,0.110812152022224,0.108208953257639,-0.262566694020686,0,0.0974963080011163,-0.216787231789816,0.257588889351516,0,0,0.510080083193865
"ENSG00000165923","ENSG00000165923","AGBL2","grey",-0.331596565660133,0.204668258744048,-0.00236770023346214,0.381713564432617,0,0.133913474028251,0.196547164431723,-0.195103305243169,-0.290307019044254,0.174079046757763,-0.443487573307584,0.217070571232784,0.0133875831623086,0.0719036993647192,0.186403806173108
"ENSG00000165929","ENSG00000165929","TC2N","grey",0.380663455420132,-0.161744366895257,0,-0.302273318455247,0,0,-0.469512410184096,0.151809431858704,0.0356066558141905,0,0.411595957828668,-0.0245008569268966,-0.388694507793649,0,-0.212620002586668
"ENSG00000165934","ENSG00000165934","CPSF2","blue",-0.412161191387761,0.399249499163688,0.00339376696044795,0.209283662498778,-0.0036796402090157,0.18778087469623,0.0966072640479921,-0.0818833150605491,-0.352273033551145,0.323143818543194,-0.221511926555623,0.320466205181093,0.0149148913308358,0.172349288076767,0.0410879410535568
"ENSG00000165943","ENSG00000165943","MOAP1","black",0.849094898688696,-0.578015577401176,0,-0.563579380745877,0,-0.179730062772119,-0.531696695420585,0.398994125714128,0.420951554863152,-0.267568814469767,0.710365875668789,-0.41448795381816,-0.223175143280439,0,-0.438546301085757
"ENSG00000165948","ENSG00000165948","IFI27L1","yellow",0,-0.385550682575398,-0.433895836971284,0,0.39815354189518,0,0,-0.150178612629409,0.118356164601501,0,0,0,0,0,0.137866433605835
"ENSG00000165949","ENSG00000165949","IFI27","salmon",-0.304784490094256,0,-0.277903633072298,0.220829477770253,0.285850948937816,0.323240416649295,0,-0.524615311419365,-0.0243363745283406,0.503834157065243,-0.149111486763524,0.566350502141196,0,0.166046169637395,0.461190946230247
"ENSG00000165959","ENSG00000165959","CLMN","turquoise",-0.18498166857664,0.134300130009558,0,0.329031819580967,0,0.172040023148496,0.268798723710386,-0.369697258881166,-0.0997009376119861,0.273152959181928,-0.440627309086809,0.263065946101204,0,0.715392096267902,0.0617899946739429
"ENSG00000165966","ENSG00000165966","PDZRN4","grey",0.111438040957418,0,0.262733642247001,-0.319883221901998,-0.283097339884185,-0.0990836806466987,-0.221023785750755,0.383357246932904,0.0709979491030262,-0.181306879957982,0.398728547804894,-0.181682919642755,0,-0.195525912360434,-0.23936146895206
"ENSG00000165970","ENSG00000165970","SLC6A5","grey",0.0964557935278432,0,0.0143127981559781,0,-0.125965607557011,-0.223464429906011,0,0.252599411541962,0,-0.263778663030839,0,-0.235977714608984,0,-0.130757658851335,-0.171440678963087
"ENSG00000165973","ENSG00000165973","NELL1","red",0.678808175625176,-0.515944368763018,0,-0.786311697991035,-0.0166250855422322,-0.130631267709625,-0.651051479747061,0.47354062482025,0.332882240848852,-0.319969999313507,0.919239844503043,-0.378454872960692,-0.229244533703178,-0.0976602837453269,-0.358449902939034
"ENSG00000165983","ENSG00000165983","PTER","grey",0.15794344903984,-0.0253260639892024,0,-0.292369380776184,0,0,-0.505728066536953,0.00575927290996864,0,0,0.308012819314263,0,-0.269584656755888,0,-0.142987284650733
"ENSG00000165995","ENSG00000165995","CACNB2","grey",0.668587901035163,-0.512440548328414,0,-0.412782769294318,0,-0.0636555689407545,-0.463415694067025,0.122768736448824,0.206432811230362,-0.0605897069386993,0.576956842894962,-0.212721857346783,-0.279368986969432,0,-0.33638532062798
"ENSG00000165997","ENSG00000165997","ARL5B","grey",0,0.345995801267841,0.379390788347572,0,-0.383253672925574,0,0,0.250236078085245,-0.131631023470631,0,0,0,0,0,-0.241336420889139
"ENSG00000166002","ENSG00000166002","SMCO4","grey",-0.068309899303816,0,-0.0885837443487185,0.0524912120001566,0.0490834411742932,0.174216802444808,0.0774515981039239,-0.110905921023257,0,0.104662591453088,-0.00939250151277259,0.201109919843846,0,0,0
"ENSG00000166006","ENSG00000166006","KCNC2","red",0.547630983393444,-0.670393348125147,0,-0.788190187841575,0,0,-0.742023264477213,0.186563032054214,0.352279512776432,-0.0933870401556588,0.879409485577698,-0.198602821298135,-0.355685163308006,0,-0.169851411070524
"ENSG00000166016","ENSG00000166016","ABTB2","cyan",-0.433545473811906,0.351209206665455,0,0.590759435457982,0,0.14585667375849,0.448603369183267,-0.380594936707104,-0.22980890563951,0.3390364656006,-0.627838919238539,0.33049032152136,0.0520801140382006,0.295166381300155,0.20485036252716
"ENSG00000166024","ENSG00000166024","R3HCC1L","blue",-0.404595614290713,0.554278703851791,0.0416956252773528,0.502653150994534,-0.0101792976680187,0.0450513734471294,0.488257268271388,-0.172396452996388,-0.446604780097035,0.158498218537595,-0.632325510396668,0.208845975617787,0.0618003748713194,0.0499349065457335,0.0586750397927272
"ENSG00000166025","ENSG00000166025","AMOTL1","grey",-0.0629921382854199,0.171140267332243,0,0.0938140396084739,-0.0898082074661085,0,0,0,-0.0474177233573576,0,-0.010259038349043,0,0,0,0
"ENSG00000166033","ENSG00000166033","HTRA1","turquoise",-0.378346661596843,0,0,0,0.0468544851393595,0.073216886884441,0,-0.318516380291825,-0.125056310261216,0.517512017105073,0,0.235979771710827,0,0.594856097374565,0.22542920453625
"ENSG00000166035","ENSG00000166035","LIPC","grey",0,-0.366510786084318,-0.0889374581212472,-0.236679694675368,0.104998001594415,0,-0.208346519162693,0,0.0822109969113041,0,0.246770861898516,0,0,0,0
"ENSG00000166037","ENSG00000166037","CEP57","grey",0.0331010916587683,0.000431245793639123,0.449796343624031,0,-0.442833774033006,-0.035826638999245,0,0.462888502371188,-0.0603210381308161,-0.10346022506977,0,-0.125555422247815,0,-0.00738054617249597,-0.358433528813713
"ENSG00000166046","ENSG00000166046","TCP11L2","brown",0,0.292786362748807,0.332908143692593,0.118414037631184,-0.249388977630835,0.0496613035872862,0.0175625503781798,0,-0.160569556115096,0,-0.106806112388402,0,0,0.18631735825399,0
"ENSG00000166068","ENSG00000166068","SPRED1","grey",-0.0401307692382094,0,0,0,0,0,-0.0558195941653787,0,-0.109024134624981,0.177173378144446,0,0,-0.321073584645107,0.202464513591725,0
"ENSG00000166073","ENSG00000166073","GPR176","grey",0.449757392027243,-0.0888321701066465,0.0374989626061165,-0.0985552290405722,-0.130525949343986,-0.239215019391599,-0.127501124595659,0.386153290739547,0.0672318794250935,-0.309994224266766,0.167519675392485,-0.378574053596804,-0.0142051733160846,-0.149334740009937,-0.356717457836264
"ENSG00000166086","ENSG00000166086","JAM3","turquoise",-0.0897701617858617,0.0752750867706117,0,0,0.0277794088154229,0,0.0949650067981254,-0.175163667413831,-0.00707486621946669,0.0624371073780483,-0.0899642207024034,0.0488400402029646,0.0121611911592609,0.691225901582728,0
"ENSG00000166091","ENSG00000166091","CMTM5","turquoise",0,0,0,-0.223961928990557,0,0,-0.125905067805058,0,0,0,0,-0.070725241209881,0,0.511051966717946,-0.011623799157177
"ENSG00000166105","ENSG00000166105","GLB1L3","yellow",0,-0.425673482069068,-0.38266135038964,-0.244317810027591,0.140775380262716,0,-0.146217201216488,0,0.213402805553685,-0.0241166431759547,0.141554051277585,0,0,0,0
"ENSG00000166106","ENSG00000166106","ADAMTS15","grey",-0.0667954742939756,0,-0.0204159753586071,0,0,0.150994106085242,-0.0538184739375965,-0.0330929309107776,-0.0894120496783226,0.0640795118722133,0,0.109108290742282,-0.131683745015816,0,0.104798995259592
"ENSG00000166123","ENSG00000166123","GPT2","purple",-0.44210344259309,0,-0.266724057645606,0.102867974230714,0.25817381482615,0.387245541389096,0,-0.537954289806856,-0.120122877876426,0.772755189232127,-0.0339777625321655,0.580394046360236,0,0.239440342549886,0.329033363506325
"ENSG00000166126","ENSG00000166126","AMN","grey",0,0,0.0360008901479423,-0.00075115012643192,0,0,0,0,-0.131764009357379,0,0,0,0,0,0
"ENSG00000166128","ENSG00000166128","RAB8B","blue",0.0194449266925315,0.317292694546186,0.523603073706331,0,-0.447003514726884,0,-0.107214621184373,0.397010144760909,-0.105931092272644,0,0.0340713774387039,0,0,0,-0.173135483098274
"ENSG00000166130","ENSG00000166130","IKBIP","greenyellow",-0.3958317332532,0.0776543592639914,0,0.116496000573205,0,0.449484948826726,0,-0.259339412920436,-0.227456095497172,0.275011505914058,-0.0751387702496916,0.468711944529877,-0.118223155601307,0.0708392685331886,0.129704835108976
"ENSG00000166133","ENSG00000166133","RPUSD2","grey",0.371267243452484,-0.0267889484514836,0,-0.247990689328783,0,-0.25128970241773,-0.0482881155412695,0.360210899513534,0.236627489031693,-0.370899504957258,0.249544289520333,-0.413274833573745,0.0319535608636243,-0.173437707431095,-0.259210695951173
"ENSG00000166135","ENSG00000166135","HIF1AN","grey",0.280637109021909,0,0.0734112139968759,-0.227682549882462,0,-0.193086948896796,0,0.254706505759256,0,-0.148673194154499,0.278251582440536,-0.292811025483011,0,0,-0.295321360946177
"ENSG00000166145","ENSG00000166145","SPINT1","grey",-0.163696222648728,0.1181824090419,0,0.265107939848671,0,0,0.161313243696687,0,-0.134208367387258,0,-0.228669678071403,0.0241234299118246,0,-0.0611986436734382,0.170006559867827
